Date,Open,High,Low,Close,Adj Close,Volume
2010-03-29,17.03333282470703,18.0,17.03333282470703,18.0,13.56745433807373,7502232
2010-03-30,17.966665267944336,18.1299991607666,17.516666412353516,17.963333129882812,13.539816856384277,1924329
2010-03-31,17.933332443237305,18.59666633605957,17.933332443237305,18.333332061767578,13.818703651428223,1363980
2010-04-01,17.700000762939453,18.516666412353516,17.700000762939453,18.333332061767578,13.818703651428223,715716
2010-04-06,18.333332061767578,18.966665267944336,18.17333221435547,18.799999237060547,14.170453071594238,494541
2010-04-07,18.833332061767578,18.983333587646484,18.350000381469727,18.49333381652832,13.939303398132324,273165
2010-04-08,18.260000228881836,18.399999618530273,18.200000762939453,18.333332061767578,13.818703651428223,148824
2010-04-09,18.333332061767578,18.333332061767578,18.149999618530273,18.16666603088379,13.693078994750977,155901
2010-04-12,18.299999237060547,18.299999237060547,18.03333282470703,18.066665649414062,13.617704391479492,152034
2010-04-13,18.003332138061523,18.00666618347168,17.616666793823242,17.700000762939453,13.34133243560791,507267
2010-04-14,17.670000076293945,18.360000610351562,17.670000076293945,18.09000015258789,13.635292053222656,320586
2010-04-15,18.03333282470703,18.206666946411133,18.03333282470703,18.18000030517578,13.703128814697266,141630
2010-04-16,18.163333892822266,18.459999084472656,18.03333282470703,18.03333282470703,13.592578887939453,33024
2010-04-19,18.0,18.0,17.5,17.66666603088379,13.316205024719238,222219
2010-04-20,17.833332061767578,18.100000381469727,17.670000076293945,18.100000381469727,13.642827033996582,153327
2010-04-21,17.953332901000977,18.31999969482422,17.953332901000977,18.299999237060547,13.793577194213867,179844
2010-04-22,18.16666603088379,18.333332061767578,18.16666603088379,18.16666603088379,13.693078994750977,65274
2010-04-23,18.333332061767578,18.5,18.16666603088379,18.5,13.944327354431152,63486
2010-04-26,18.663333892822266,18.66666603088379,18.496665954589844,18.66666603088379,14.069952964782715,204972
2010-04-27,18.5,18.579999923706055,18.170000076293945,18.233333587646484,13.743330001831055,22914
2010-04-28,18.15999984741211,18.31999969482422,17.733333587646484,17.92333221435547,13.509666442871094,65739
2010-04-29,17.899999618530273,18.333332061767578,17.736665725708008,18.100000381469727,13.642827033996582,99810
2010-04-30,18.399999618530273,18.399999618530273,18.010000228881836,18.200000762939453,13.718204498291016,103065
2010-05-03,18.183332443237305,18.466665267944336,18.163333892822266,18.466665267944336,13.919198989868164,96612
2010-05-04,18.466665267944336,19.53333282470703,18.466665267944336,18.583332061767578,14.0071382522583,264903
2010-05-05,18.553333282470703,18.829999923706055,18.16666603088379,18.333332061767578,13.818703651428223,142941
2010-05-06,17.91666603088379,18.333332061767578,17.733333587646484,18.333332061767578,13.818703651428223,196782
2010-05-07,17.700000762939453,18.0,16.690000534057617,17.17333221435547,12.944354057312012,472188
2010-05-10,17.94333267211914,18.329999923706055,17.703332901000977,18.329999923706055,13.816192626953125,241575
2010-05-11,18.149999618530273,18.333332061767578,17.933332443237305,18.0,13.56745433807373,93015
2010-05-12,17.816665649414062,18.053333282470703,17.5,17.5,13.190579414367676,188820
2010-05-13,17.5,17.616666793823242,17.333332061767578,17.5,13.190579414367676,162822
2010-05-14,17.66666603088379,17.766666412353516,17.543333053588867,17.649999618530273,13.303644180297852,185937
2010-05-17,17.633333206176758,17.633333206176758,16.966665267944336,16.996665954589844,12.811196327209473,202722
