Date,Open,High,Low,Close,Adj Close,Volume
1996-11-18,28.495296478271484,28.534988403320312,28.296682357788086,28.3046817779541,15.988299369812012,1502410
1996-11-19,28.197412490844727,28.741527557373047,27.84002113342285,28.435720443725586,16.06231689453125,2594136
1996-11-20,28.554874420166016,28.797134399414062,28.276874542236328,28.455604553222656,16.073549270629883,2010294
1996-11-21,28.534988403320312,28.546951293945312,28.22125816345215,28.340412139892578,16.008480072021484,917281
1996-11-22,28.356250762939453,28.356250762939453,28.197412490844727,28.2371826171875,15.95017147064209,1131635
1996-11-25,28.475404739379883,28.670059204101562,28.36425018310547,28.4834041595459,16.089252471923828,854841
1996-11-26,28.713720321655273,28.852758407592773,28.46748161315918,28.475404739379883,16.084732055664062,2112000
1996-11-27,28.48737335205078,28.7454891204834,28.443635940551758,28.538951873779297,16.120628356933594,1467650
1996-11-28,28.614450454711914,28.928180694580078,28.554874420166016,28.844757080078125,16.293367385864258,2175726
1996-11-29,28.908296585083008,29.285642623901367,28.908296585083008,29.05129623413086,16.410032272338867,2959761
1996-12-02,29.031410217285156,29.039411544799805,28.713720321655273,28.900365829467773,16.324779510498047,1306079
1996-12-03,28.991710662841797,29.106903076171875,28.7454891204834,28.793174743652344,16.26422882080078,1490179
1996-12-04,28.638296127319336,28.93214225769043,28.598527908325195,28.852758407592773,16.297883987426758,1132279
1996-12-05,28.793174743652344,29.484180450439453,28.793174743652344,29.19033432006836,16.48856544494629,3967161
1996-12-06,28.594566345214844,28.7534122467041,28.006797790527344,28.62633514404297,16.16998863220215,3850650
1996-12-09,28.87255859375,28.991710662841797,28.785173416137695,28.904335021972656,16.32701873779297,973927
1996-12-10,28.991710662841797,29.230026245117188,28.89244270324707,29.07514190673828,16.42350196838379,1423878
1996-12-11,28.91225814819336,28.91225814819336,28.594566345214844,28.674020767211914,16.19692611694336,1662693
1996-12-12,28.674020767211914,28.87255859375,28.614450454711914,28.83287239074707,16.286651611328125,1193431
1996-12-13,28.69383430480957,28.789134979248047,28.376136779785156,28.65018081665039,16.183460235595703,1364657
1996-12-16,28.87255859375,28.991710662841797,28.64621925354004,28.75736427307129,16.24400520324707,1362726
1996-12-17,28.60652732849121,28.654142379760742,28.137828826904297,28.26490592956543,15.965828895568848,1768260
1996-12-18,28.435720443725586,28.47144317626953,28.276874542236328,28.34832763671875,16.01294708251953,751205
1996-12-19,28.356250762939453,28.356250762939453,28.058443069458008,28.245098114013672,15.954641342163086,843898
1996-12-20,28.475404739379883,28.50718116760254,28.256982803344727,28.256982803344727,15.961353302001953,1408429
1996-12-23,28.296682357788086,28.435720443725586,27.97899055480957,28.034597396850586,15.83574104309082,933374
1996-12-24,28.034597396850586,28.034597396850586,28.034597396850586,28.034597396850586,15.83574104309082,0
1996-12-25,28.034597396850586,28.034597396850586,28.034597396850586,28.034597396850586,15.83574104309082,0
